OrderID,Order Date,Ship Date,Ship Mode,CustomerID,LocationID
CA-2017-144848,4/4/2017 0:00,4/5/2017 0:00,First Class,DS-13030,1
CA-2017-152975,9/14/2017 0:00,9/16/2017 0:00,First Class,RB-19705,1
CA-2017-159156,11/13/2017 0:00,11/16/2017 0:00,First Class,KB-16600,1
CA-2017-162929,11/19/2017 0:00,11/22/2017 0:00,First Class,AS-10135,1
CA-2017-166184,3/24/2017 0:00,3/27/2017 0:00,First Class,HR-14830,1
CA-2017-167668,5/6/2017 0:00,5/8/2017 0:00,First Class,TC-21295,1
CA-2017-169607,10/12/2017 0:00,10/15/2017 0:00,First Class,CA-12265,1
US-2014-105151,3/30/2014 0:00,3/31/2014 0:00,First Class,SG-20890,1
US-2014-138828,9/2/2014 0:00,9/3/2014 0:00,First Class,KD-16345,1
US-2015-163825,6/16/2015 0:00,6/19/2015 0:00,First Class,LC-16885,1
US-2015-166520,7/16/2015 0:00,7/19/2015 0:00,First Class,KE-16420,1
US-2016-104794,12/16/2016 0:00,12/19/2016 0:00,First Class,KD-16495,1
US-2017-102638,12/29/2017 0:00,12/31/2017 0:00,First Class,MC-17845,1
US-2017-121251,3/26/2017 0:00,3/27/2017 0:00,First Class,GM-14440,1
US-2017-126053,12/5/2017 0:00,12/8/2017 0:00,First Class,CS-11950,1
US-2017-139465,8/27/2017 0:00,8/30/2017 0:00,First Class,MR-17545,1
CA-2014-130449,9/6/2014 0:00,9/9/2014 0:00,First Class,VP-21760,2
CA-2014-131387,4/28/2014 0:00,4/30/2014 0:00,First Class,AI-10855,2
CA-2014-140662,11/17/2014 0:00,11/19/2014 0:00,First Class,TS-21205,2
CA-2014-105165,9/7/2014 0:00,9/10/2014 0:00,First Class,SZ-20035,5
CA-2014-111899,5/4/2014 0:00,5/5/2014 0:00,First Class,NC-18340,5
CA-2014-123498,11/7/2014 0:00,11/9/2014 0:00,First Class,TC-20980,5
CA-2014-124688,8/27/2014 0:00,8/29/2014 0:00,First Class,CC-12610,6
CA-2014-103366,1/15/2014 0:00,1/17/2014 0:00,First Class,EH-13990,11
CA-2014-101147,12/2/2014 0:00,12/4/2014 0:00,First Class,MC-17575,14
CA-2014-120411,9/20/2014 0:00,9/23/2014 0:00,First Class,SB-20185,14
CA-2014-123064,6/30/2014 0:00,7/2/2014 0:00,First Class,RA-19915,14
CA-2014-130575,12/14/2014 0:00,12/16/2014 0:00,First Class,CS-11845,14
CA-2014-128524,11/11/2014 0:00,11/13/2014 0:00,First Class,MZ-17515,16
CA-2014-116666,5/8/2014 0:00,5/10/2014 0:00,First Class,KT-16480,17
CA-2014-117478,9/21/2014 0:00,9/24/2014 0:00,First Class,LH-16750,17
CA-2014-125542,12/5/2014 0:00,12/7/2014 0:00,First Class,NB-18655,17
CA-2014-132962,9/13/2014 0:00,9/16/2014 0:00,First Class,JM-15535,17
CA-2014-149524,1/14/2014 0:00,1/15/2014 0:00,First Class,BS-11590,17
CA-2014-101931,10/28/2014 0:00,10/31/2014 0:00,First Class,TS-21370,18
CA-2014-106726,12/6/2014 0:00,12/8/2014 0:00,First Class,RS-19765,18
CA-2014-119144,11/16/2014 0:00,11/18/2014 0:00,First Class,JD-16150,18
CA-2014-127558,11/15/2014 0:00,11/18/2014 0:00,First Class,SS-20410,18
CA-2014-136399,12/16/2014 0:00,12/17/2014 0:00,First Class,CC-12100,18
CA-2014-138737,12/7/2014 0:00,12/10/2014 0:00,First Class,FP-14320,18
CA-2014-150203,12/5/2014 0:00,12/7/2014 0:00,First Class,JB-15925,18
CA-2014-101476,9/12/2014 0:00,9/13/2014 0:00,First Class,SD-20485,19
CA-2014-101602,12/15/2014 0:00,12/18/2014 0:00,First Class,MC-18100,21
CA-2014-123225,7/11/2014 0:00,7/14/2014 0:00,First Class,MN-17935,21
CA-2014-113166,12/24/2014 0:00,12/26/2014 0:00,First Class,LF-17185,22
CA-2014-103100,12/20/2014 0:00,12/23/2014 0:00,First Class,AB-10105,29
CA-2014-109680,10/6/2014 0:00,10/9/2014 0:00,First Class,VP-21760,29
CA-2014-103317,7/5/2014 0:00,7/8/2014 0:00,First Class,DM-13525,31
CA-2014-142587,10/21/2014 0:00,10/22/2014 0:00,First Class,TB-21520,36
CA-2014-103989,3/19/2014 0:00,3/21/2014 0:00,First Class,MC-17605,39
CA-2014-132451,9/26/2014 0:00,9/27/2014 0:00,First Class,KF-16285,43
CA-2014-132913,12/24/2014 0:00,12/26/2014 0:00,First Class,AS-10090,43
CA-2014-141726,7/20/2014 0:00,7/22/2014 0:00,First Class,CC-12145,43
CA-2014-105340,11/22/2014 0:00,11/25/2014 0:00,First Class,EH-14185,46
CA-2014-120474,12/1/2014 0:00,12/3/2014 0:00,First Class,RP-19390,47
CA-2014-106054,1/6/2014 0:00,1/7/2014 0:00,First Class,JO-15145,49
CA-2014-136861,9/5/2014 0:00,9/7/2014 0:00,First Class,PR-18880,55
CA-2014-107916,8/24/2014 0:00,8/26/2014 0:00,First Class,JP-15460,63
CA-2014-108189,10/2/2014 0:00,10/5/2014 0:00,First Class,ES-14080,66
CA-2014-109043,8/15/2014 0:00,8/17/2014 0:00,First Class,CS-12355,69
CA-2014-125514,9/21/2014 0:00,9/22/2014 0:00,First Class,BM-11650,73
CA-2014-109932,12/9/2014 0:00,12/11/2014 0:00,First Class,VP-21760,75
CA-2014-110219,5/5/2014 0:00,5/8/2014 0:00,First Class,EB-13870,78
CA-2014-111451,12/26/2014 0:00,12/28/2014 0:00,First Class,KL-16555,83
CA-2014-111934,5/5/2014 0:00,5/7/2014 0:00,First Class,GD-14590,85
CA-2014-133270,6/6/2014 0:00,6/9/2014 0:00,First Class,BM-11785,92
CA-2014-113383,9/10/2014 0:00,9/13/2014 0:00,First Class,SF-20065,93
CA-2014-114195,11/1/2014 0:00,11/3/2014 0:00,First Class,EA-14035,97
CA-2014-115161,1/31/2014 0:00,2/2/2014 0:00,First Class,LC-17050,103
CA-2014-115973,11/24/2014 0:00,11/26/2014 0:00,First Class,NG-18430,104
CA-2014-125682,11/22/2014 0:00,11/25/2014 0:00,First Class,RB-19645,106
CA-2014-124646,6/22/2014 0:00,6/24/2014 0:00,First Class,DV-13465,109
CA-2014-130155,5/19/2014 0:00,5/22/2014 0:00,First Class,TD-20995,111
CA-2014-130092,1/11/2014 0:00,1/14/2014 0:00,First Class,SV-20365,114
CA-2014-120096,7/4/2014 0:00,7/7/2014 0:00,First Class,KE-16420,118
CA-2014-138023,8/15/2014 0:00,8/18/2014 0:00,First Class,KH-16510,123
CA-2014-138681,12/20/2014 0:00,12/22/2014 0:00,First Class,CT-11995,136
CA-2014-124023,4/7/2014 0:00,4/10/2014 0:00,First Class,PJ-19015,138
CA-2014-133690,8/3/2014 0:00,8/5/2014 0:00,First Class,BS-11755,143
CA-2014-141005,8/15/2014 0:00,8/18/2014 0:00,First Class,CS-12355,145
CA-2014-125759,2/8/2014 0:00,2/9/2014 0:00,First Class,NM-18445,147
CA-2014-143210,12/1/2014 0:00,12/3/2014 0:00,First Class,AA-10645,151
CA-2014-127159,5/12/2014 0:00,5/15/2014 0:00,First Class,HL-15040,152
CA-2014-131905,2/6/2014 0:00,2/9/2014 0:00,First Class,ND-18460,156
CA-2014-127866,7/20/2014 0:00,7/23/2014 0:00,First Class,JD-15895,157
CA-2014-150301,7/8/2014 0:00,7/10/2014 0:00,First Class,MH-18025,158
CA-2014-129574,5/26/2014 0:00,5/29/2014 0:00,First Class,Dp-13240,162
CA-2014-130274,5/3/2014 0:00,5/5/2014 0:00,First Class,JS-15940,164
CA-2014-132010,10/13/2014 0:00,10/15/2014 0:00,First Class,MA-17995,173
CA-2014-136567,12/20/2014 0:00,12/21/2014 0:00,First Class,PS-19045,174
CA-2014-133354,2/22/2014 0:00,2/24/2014 0:00,First Class,SA-20830,177
CA-2014-140165,5/13/2014 0:00,5/15/2014 0:00,First Class,EH-14005,191
CA-2014-140795,2/1/2014 0:00,2/3/2014 0:00,First Class,BD-11500,193
CA-2014-141278,6/21/2014 0:00,6/24/2014 0:00,First Class,RM-19375,197
CA-2014-142048,6/22/2014 0:00,6/25/2014 0:00,First Class,JE-15745,200
CA-2014-146591,1/19/2014 0:00,1/20/2014 0:00,First Class,TS-21340,210
CA-2014-151001,4/5/2014 0:00,4/7/2014 0:00,First Class,JG-15805,224
CA-2014-151330,10/14/2014 0:00,10/17/2014 0:00,First Class,TC-21295,225
CA-2014-151554,11/14/2014 0:00,11/15/2014 0:00,First Class,CM-11815,46
CA-2014-151995,10/13/2014 0:00,10/15/2014 0:00,First Class,ZC-21910,227
CA-2014-152233,10/5/2014 0:00,10/6/2014 0:00,First Class,KH-16510,8
CA-2014-152296,8/1/2014 0:00,8/3/2014 0:00,First Class,IL-15100,2
CA-2014-152618,3/14/2014 0:00,3/17/2014 0:00,First Class,RB-19465,14
CA-2014-153927,8/12/2014 0:00,8/13/2014 0:00,First Class,LL-16840,230
CA-2014-154592,12/7/2014 0:00,12/8/2014 0:00,First Class,EH-14005,2
CA-2014-154627,10/29/2014 0:00,10/31/2014 0:00,First Class,SA-20830,14
CA-2014-156314,12/24/2014 0:00,12/26/2014 0:00,First Class,RP-19390,33
CA-2014-156545,2/27/2014 0:00,3/3/2014 0:00,First Class,JS-16030,48
CA-2014-156587,3/7/2014 0:00,3/8/2014 0:00,First Class,AB-10015,16
CA-2014-157546,7/20/2014 0:00,7/22/2014 0:00,First Class,RD-19720,2
CA-2014-157721,9/2/2014 0:00,9/5/2014 0:00,First Class,JM-16195,155
CA-2014-157784,7/5/2014 0:00,7/8/2014 0:00,First Class,MC-17845,238
CA-2014-157924,10/11/2014 0:00,10/13/2014 0:00,First Class,HA-14920,242
CA-2014-158540,11/24/2014 0:00,11/26/2014 0:00,First Class,VG-21790,43
CA-2014-159338,6/25/2014 0:00,6/28/2014 0:00,First Class,NS-18640,18
CA-2014-159800,11/28/2014 0:00,12/1/2014 0:00,First Class,SG-20470,2
CA-2014-160094,4/30/2014 0:00,5/2/2014 0:00,First Class,JM-16195,247
CA-2014-162089,3/30/2014 0:00,4/1/2014 0:00,First Class,MP-17470,75
CA-2014-162992,12/19/2014 0:00,12/21/2014 0:00,First Class,BP-11095,18
CA-2014-163293,9/8/2014 0:00,9/11/2014 0:00,First Class,KC-16255,245
CA-2014-163468,11/18/2014 0:00,11/21/2014 0:00,First Class,JK-15730,252
CA-2014-163650,9/23/2014 0:00,9/25/2014 0:00,First Class,TT-21220,114
CA-2014-163867,6/3/2014 0:00,6/6/2014 0:00,First Class,RE-19450,224
CA-2014-164259,12/28/2014 0:00,12/30/2014 0:00,First Class,SP-20860,17
CA-2014-164749,3/23/2014 0:00,3/26/2014 0:00,First Class,BG-11740,253
CA-2014-165393,12/27/2014 0:00,12/30/2014 0:00,First Class,NC-18415,38
CA-2014-165428,9/1/2014 0:00,9/4/2014 0:00,First Class,JL-15130,5
CA-2014-166555,7/11/2014 0:00,7/14/2014 0:00,First Class,JK-15205,259
CA-2014-166730,12/30/2014 0:00,1/1/2015 0:00,First Class,DD-13570,61
CA-2014-167997,1/26/2014 0:00,1/29/2014 0:00,First Class,CA-11965,264
CA-2014-168823,9/21/2014 0:00,9/24/2014 0:00,First Class,MA-17560,17
CA-2014-169684,10/20/2014 0:00,10/23/2014 0:00,First Class,FH-14365,228
CA-2015-100216,4/13/2015 0:00,4/14/2015 0:00,First Class,HJ-14875,15
CA-2015-101154,9/18/2015 0:00,9/21/2015 0:00,First Class,CM-12190,43
CA-2015-102722,4/18/2015 0:00,4/19/2015 0:00,First Class,KW-16570,243
CA-2015-102778,11/21/2015 0:00,11/24/2015 0:00,First Class,JH-15820,274
CA-2015-104038,2/6/2015 0:00,2/8/2015 0:00,First Class,LO-17170,279
CA-2015-104052,3/1/2015 0:00,3/2/2015 0:00,First Class,TP-21565,280
CA-2015-104297,5/29/2015 0:00,5/31/2015 0:00,First Class,CC-12100,33
CA-2015-105221,11/1/2015 0:00,11/3/2015 0:00,First Class,VM-21685,17
CA-2015-105312,11/6/2015 0:00,11/9/2015 0:00,First Class,MT-17815,210
CA-2015-106565,3/20/2015 0:00,3/23/2015 0:00,First Class,BW-11110,152
CA-2015-107741,3/8/2015 0:00,3/10/2015 0:00,First Class,FC-14335,290
CA-2015-109736,10/10/2015 0:00,10/11/2015 0:00,First Class,DJ-13420,2
CA-2015-110870,12/12/2015 0:00,12/15/2015 0:00,First Class,KD-16270,18
CA-2015-110877,10/23/2015 0:00,10/26/2015 0:00,First Class,JE-15715,5
CA-2015-111325,2/27/2015 0:00,2/28/2015 0:00,First Class,BT-11395,297
CA-2015-111339,5/29/2015 0:00,5/31/2015 0:00,First Class,VP-21760,48
CA-2015-111514,8/31/2015 0:00,9/2/2015 0:00,First Class,SC-20260,2
CA-2015-111829,3/19/2015 0:00,3/20/2015 0:00,First Class,FH-14365,16
CA-2015-114237,3/13/2015 0:00,3/15/2015 0:00,First Class,MC-17275,16
CA-2015-115399,12/19/2015 0:00,12/22/2015 0:00,First Class,AG-10900,17
CA-2015-117828,12/23/2015 0:00,12/26/2015 0:00,First Class,BD-11500,173
CA-2015-118423,3/24/2015 0:00,3/27/2015 0:00,First Class,DP-13390,317
CA-2015-119291,5/14/2015 0:00,5/17/2015 0:00,First Class,JO-15550,234
CA-2015-119690,6/25/2015 0:00,6/28/2015 0:00,First Class,MV-17485,5
CA-2015-119942,4/5/2015 0:00,4/7/2015 0:00,First Class,TT-21070,17
CA-2015-120446,11/16/2015 0:00,11/18/2015 0:00,First Class,JG-15805,43
CA-2015-120782,4/28/2015 0:00,5/1/2015 0:00,First Class,SD-20485,127
CA-2015-121391,10/4/2015 0:00,10/7/2015 0:00,First Class,AA-10315,2
CA-2015-121608,9/3/2015 0:00,9/5/2015 0:00,First Class,JB-15400,209
CA-2015-121720,6/11/2015 0:00,6/12/2015 0:00,First Class,JE-15610,39
CA-2015-123155,3/9/2015 0:00,3/12/2015 0:00,First Class,NS-18640,78
CA-2015-124653,12/24/2015 0:00,12/26/2015 0:00,First Class,DB-13120,92
CA-2015-124919,5/31/2015 0:00,6/2/2015 0:00,First Class,SP-20650,30
CA-2015-124975,6/22/2015 0:00,6/25/2015 0:00,First Class,MG-17875,50
CA-2015-126186,9/11/2015 0:00,9/12/2015 0:00,First Class,GB-14530,118
CA-2015-126697,9/21/2015 0:00,9/24/2015 0:00,First Class,SV-20815,5
CA-2015-127418,6/13/2015 0:00,6/14/2015 0:00,First Class,JJ-15445,18
CA-2015-127453,12/19/2015 0:00,12/20/2015 0:00,First Class,JK-15370,17
CA-2015-129112,11/29/2015 0:00,11/30/2015 0:00,First Class,AW-10840,340
CA-2015-129700,5/4/2015 0:00,5/5/2015 0:00,First Class,LA-16780,342
CA-2015-129917,10/2/2015 0:00,10/3/2015 0:00,First Class,HM-14980,18
CA-2015-130218,3/23/2015 0:00,3/26/2015 0:00,First Class,SG-20470,345
CA-2015-130554,4/7/2015 0:00,4/9/2015 0:00,First Class,FM-14290,17
CA-2015-130736,12/7/2015 0:00,12/9/2015 0:00,First Class,JF-15490,16
CA-2015-131128,10/19/2015 0:00,10/20/2015 0:00,First Class,TB-21520,347
CA-2015-132318,10/30/2015 0:00,11/2/2015 0:00,First Class,TT-21220,111
CA-2015-132388,10/10/2015 0:00,10/12/2015 0:00,First Class,KN-16390,349
CA-2015-132941,5/25/2015 0:00,5/28/2015 0:00,First Class,MM-18280,322
CA-2015-133396,8/13/2015 0:00,8/15/2015 0:00,First Class,GK-14620,350
CA-2015-133585,3/1/2015 0:00,3/4/2015 0:00,First Class,CM-12715,5
CA-2015-134943,12/5/2015 0:00,12/6/2015 0:00,First Class,SU-20665,329
CA-2015-135853,12/11/2015 0:00,12/14/2015 0:00,First Class,CA-12775,176
CA-2015-136420,11/20/2015 0:00,11/21/2015 0:00,First Class,CS-12250,43
CA-2015-136469,7/11/2015 0:00,7/12/2015 0:00,First Class,TS-21370,355
CA-2015-137071,12/20/2015 0:00,12/21/2015 0:00,First Class,ED-13885,5
CA-2015-137974,4/16/2015 0:00,4/18/2015 0:00,First Class,LL-16840,356
CA-2015-138625,11/2/2015 0:00,11/5/2015 0:00,First Class,EG-13900,156
CA-2015-138674,11/14/2015 0:00,11/17/2015 0:00,First Class,KB-16585,137
CA-2015-140718,7/2/2015 0:00,7/4/2015 0:00,First Class,FA-14230,240
CA-2015-140921,2/3/2015 0:00,2/5/2015 0:00,First Class,AA-10375,73
CA-2015-141327,11/30/2015 0:00,12/3/2015 0:00,First Class,LR-16915,362
CA-2015-142237,7/11/2015 0:00,7/13/2015 0:00,First Class,CK-12595,17
CA-2015-142937,12/5/2015 0:00,12/6/2015 0:00,First Class,SF-20065,123
CA-2015-143238,9/6/2015 0:00,9/8/2015 0:00,First Class,LO-17170,364
CA-2015-144267,8/21/2015 0:00,8/23/2015 0:00,First Class,NZ-18565,2
CA-2015-145065,12/12/2015 0:00,12/15/2015 0:00,First Class,DK-13375,43
CA-2015-145184,11/27/2015 0:00,11/29/2015 0:00,First Class,JD-16150,32
CA-2015-145828,10/5/2015 0:00,10/7/2015 0:00,First Class,MB-17305,104
CA-2015-146255,3/7/2015 0:00,3/10/2015 0:00,First Class,EM-14140,32
CA-2015-147830,12/15/2015 0:00,12/18/2015 0:00,First Class,NF-18385,76
CA-2015-149300,11/22/2015 0:00,11/23/2015 0:00,First Class,BH-11710,191
CA-2015-149650,10/24/2015 0:00,10/27/2015 0:00,First Class,RD-19660,91
CA-2015-149972,9/21/2015 0:00,9/23/2015 0:00,First Class,CD-12790,18
CA-2015-149993,3/19/2015 0:00,3/20/2015 0:00,First Class,GA-14725,373
CA-2015-150560,12/11/2015 0:00,12/12/2015 0:00,First Class,SW-20455,279
CA-2015-150770,5/3/2015 0:00,5/6/2015 0:00,First Class,LC-16870,2
CA-2015-151589,12/27/2015 0:00,12/30/2015 0:00,First Class,RE-19450,217
CA-2015-153220,11/12/2015 0:00,11/14/2015 0:00,First Class,YC-21895,18
CA-2015-153738,9/20/2015 0:00,9/22/2015 0:00,First Class,AG-10270,57
CA-2015-154340,11/29/2015 0:00,11/30/2015 0:00,First Class,EK-13795,382
CA-2015-154746,11/14/2015 0:00,11/17/2015 0:00,First Class,PJ-18835,6
CA-2015-155334,7/30/2015 0:00,7/31/2015 0:00,First Class,HA-14920,2
CA-2015-156566,10/1/2015 0:00,10/4/2015 0:00,First Class,EM-13960,219
CA-2015-156734,6/18/2015 0:00,6/20/2015 0:00,First Class,BV-11245,389
CA-2015-157035,12/9/2015 0:00,12/12/2015 0:00,First Class,KB-16600,260
CA-2015-157287,12/22/2015 0:00,12/23/2015 0:00,First Class,HR-14830,17
CA-2015-157770,12/13/2015 0:00,12/15/2015 0:00,First Class,RD-19585,393
CA-2015-157959,2/3/2015 0:00,2/4/2015 0:00,First Class,RW-19540,18
CA-2015-158323,11/30/2015 0:00,12/3/2015 0:00,First Class,AB-10600,171
CA-2015-160794,8/6/2015 0:00,8/8/2015 0:00,First Class,MS-17980,5
CA-2015-160864,5/3/2015 0:00,5/6/2015 0:00,First Class,NF-18595,30
CA-2015-162047,11/3/2015 0:00,11/5/2015 0:00,First Class,FH-14365,64
CA-2015-162166,9/8/2015 0:00,9/11/2015 0:00,First Class,NM-18520,177
CA-2015-162544,12/16/2015 0:00,12/19/2015 0:00,First Class,SG-20080,16
CA-2015-163440,3/22/2015 0:00,3/24/2015 0:00,First Class,RD-19900,369
CA-2015-164497,11/28/2015 0:00,11/30/2015 0:00,First Class,AJ-10945,2
CA-2015-164777,1/27/2015 0:00,1/29/2015 0:00,First Class,SC-20305,18
CA-2015-165414,12/21/2015 0:00,12/24/2015 0:00,First Class,LS-17245,171
CA-2015-166338,12/6/2015 0:00,12/7/2015 0:00,First Class,MP-18175,289
CA-2015-168088,3/19/2015 0:00,3/22/2015 0:00,First Class,CM-12655,5
CA-2015-169201,9/28/2015 0:00,10/1/2015 0:00,First Class,HG-14965,2
CA-2015-169299,8/24/2015 0:00,8/26/2015 0:00,First Class,DO-13435,219
CA-2015-169397,12/24/2015 0:00,12/27/2015 0:00,First Class,JB-15925,399
CA-2015-169656,8/13/2015 0:00,8/16/2015 0:00,First Class,EJ-13720,17
CA-2016-100671,11/1/2016 0:00,11/4/2016 0:00,First Class,CS-12490,403
CA-2016-102092,12/9/2016 0:00,12/11/2016 0:00,First Class,PM-18940,6
CA-2016-102498,7/24/2016 0:00,7/25/2016 0:00,First Class,JG-15160,221
CA-2016-102596,12/27/2016 0:00,12/30/2016 0:00,First Class,RD-19810,82
CA-2016-102813,7/2/2016 0:00,7/3/2016 0:00,First Class,EA-14035,34
CA-2016-103730,6/12/2016 0:00,6/15/2016 0:00,First Class,SC-20725,355
CA-2016-105494,11/10/2016 0:00,11/12/2016 0:00,First Class,PC-18745,2
CA-2016-105585,8/26/2016 0:00,8/27/2016 0:00,First Class,RF-19735,30
CA-2016-105746,12/30/2016 0:00,1/1/2017 0:00,First Class,BD-11605,184
CA-2016-105760,6/19/2016 0:00,6/20/2016 0:00,First Class,KC-16255,2
CA-2016-106341,10/20/2016 0:00,10/23/2016 0:00,First Class,LF-17185,76
CA-2016-106656,9/23/2016 0:00,9/26/2016 0:00,First Class,DV-13045,43
CA-2016-107146,6/17/2016 0:00,6/19/2016 0:00,First Class,LC-16885,415
CA-2016-107216,6/14/2016 0:00,6/17/2016 0:00,First Class,PV-18985,2
CA-2016-107615,3/22/2016 0:00,3/25/2016 0:00,First Class,RB-19645,147
CA-2016-107783,7/28/2016 0:00,7/29/2016 0:00,First Class,OT-18730,331
CA-2016-108644,9/30/2016 0:00,10/3/2016 0:00,First Class,SJ-20215,278
CA-2016-109820,11/20/2016 0:00,11/22/2016 0:00,First Class,AG-10390,104
CA-2016-110492,2/12/2016 0:00,2/14/2016 0:00,First Class,JS-15880,106
CA-2016-110499,4/7/2016 0:00,4/9/2016 0:00,First Class,YC-21895,2
CA-2016-110982,6/5/2016 0:00,6/7/2016 0:00,First Class,CK-12205,74
CA-2016-111143,11/19/2016 0:00,11/22/2016 0:00,First Class,TT-21265,29
CA-2016-111318,7/23/2016 0:00,7/26/2016 0:00,First Class,IL-15100,5
CA-2016-111493,10/21/2016 0:00,10/22/2016 0:00,First Class,CM-12160,116
CA-2016-111682,6/17/2016 0:00,6/18/2016 0:00,First Class,TB-21055,131
CA-2016-111696,5/8/2016 0:00,5/10/2016 0:00,First Class,TB-21625,18
CA-2016-112585,7/30/2016 0:00,8/2/2016 0:00,First Class,RW-19630,2
CA-2016-112676,5/5/2016 0:00,5/8/2016 0:00,First Class,PJ-18835,277
CA-2016-113096,9/2/2016 0:00,9/4/2016 0:00,First Class,SZ-20035,2
CA-2016-113551,8/18/2016 0:00,8/20/2016 0:00,First Class,NF-18385,425
CA-2016-113803,3/24/2016 0:00,3/26/2016 0:00,First Class,VG-21805,72
CA-2016-114538,12/26/2016 0:00,12/27/2016 0:00,First Class,RC-19825,83
CA-2016-114972,11/3/2016 0:00,11/6/2016 0:00,First Class,PF-19225,18
CA-2016-115574,12/23/2016 0:00,12/24/2016 0:00,First Class,BP-11185,14
CA-2016-116799,3/3/2016 0:00,3/6/2016 0:00,First Class,JG-15310,94
CA-2016-117226,12/30/2016 0:00,1/1/2017 0:00,First Class,KD-16495,430
CA-2016-117583,11/27/2016 0:00,11/30/2016 0:00,First Class,CB-12025,432
CA-2016-117590,12/8/2016 0:00,12/10/2016 0:00,First Class,GH-14485,433
CA-2016-118255,3/11/2016 0:00,3/13/2016 0:00,First Class,ON-18715,344
CA-2016-118500,11/17/2016 0:00,11/18/2016 0:00,First Class,HJ-14875,2
CA-2016-118969,10/2/2016 0:00,10/3/2016 0:00,First Class,LP-17095,139
CA-2016-119515,8/14/2016 0:00,8/16/2016 0:00,First Class,TR-21325,212
CA-2016-119823,6/4/2016 0:00,6/6/2016 0:00,First Class,KD-16270,6
CA-2016-120180,7/14/2016 0:00,7/16/2016 0:00,First Class,TP-21130,17
CA-2016-120250,9/19/2016 0:00,9/22/2016 0:00,First Class,AP-10720,17
CA-2016-120859,9/1/2016 0:00,9/4/2016 0:00,First Class,CV-12805,2
CA-2016-121993,6/10/2016 0:00,6/12/2016 0:00,First Class,JB-16000,17
CA-2016-123512,6/17/2016 0:00,6/19/2016 0:00,First Class,MV-18190,18
CA-2016-123526,12/24/2016 0:00,12/25/2016 0:00,First Class,BV-11245,16
CA-2016-124051,12/29/2016 0:00,12/30/2016 0:00,First Class,KA-16525,50
CA-2016-124149,4/23/2016 0:00,4/26/2016 0:00,First Class,MJ-17740,102
CA-2016-124527,11/16/2016 0:00,11/17/2016 0:00,First Class,IM-15055,335
CA-2016-124772,12/5/2016 0:00,12/6/2016 0:00,First Class,JG-15160,445
CA-2016-124793,3/14/2016 0:00,3/16/2016 0:00,First Class,MM-18280,16
CA-2016-125206,1/3/2016 0:00,1/5/2016 0:00,First Class,LR-16915,18
CA-2016-125661,11/24/2016 0:00,11/26/2016 0:00,First Class,CA-12055,33
CA-2016-125843,8/13/2016 0:00,8/16/2016 0:00,First Class,RF-19840,6
CA-2016-126627,10/10/2016 0:00,10/12/2016 0:00,First Class,WB-21850,449
CA-2016-127208,6/12/2016 0:00,6/15/2016 0:00,First Class,SC-20770,206
CA-2016-127369,6/6/2016 0:00,6/7/2016 0:00,First Class,DB-13060,151
CA-2016-127642,5/21/2016 0:00,5/23/2016 0:00,First Class,CP-12340,451
CA-2016-127649,10/7/2016 0:00,10/9/2016 0:00,First Class,DL-13495,275
CA-2016-128258,3/30/2016 0:00,4/1/2016 0:00,First Class,CP-12085,267
CA-2016-128594,8/26/2016 0:00,8/29/2016 0:00,First Class,DJ-13510,43
CA-2016-129280,5/3/2016 0:00,5/5/2016 0:00,First Class,SM-20905,76
CA-2016-129847,9/2/2016 0:00,9/4/2016 0:00,First Class,TA-21385,14
CA-2016-130029,7/3/2016 0:00,7/6/2016 0:00,First Class,GT-14755,18
CA-2016-130442,12/16/2016 0:00,12/19/2016 0:00,First Class,SF-20065,456
CA-2016-132017,9/26/2016 0:00,9/27/2016 0:00,First Class,MH-17620,5
CA-2016-132143,9/3/2016 0:00,9/5/2016 0:00,First Class,FM-14215,235
CA-2016-132479,9/24/2016 0:00,9/26/2016 0:00,First Class,MK-17905,359
CA-2016-132997,11/7/2016 0:00,11/9/2016 0:00,First Class,LW-17215,92
CA-2016-133711,11/26/2016 0:00,11/29/2016 0:00,First Class,MC-17425,138
CA-2016-133872,6/14/2016 0:00,6/17/2016 0:00,First Class,VM-21835,154
CA-2016-134110,11/17/2016 0:00,11/18/2016 0:00,First Class,BG-11035,440
CA-2016-134334,2/14/2016 0:00,2/15/2016 0:00,First Class,DK-13090,232
CA-2016-134362,9/29/2016 0:00,10/2/2016 0:00,First Class,LS-16945,17
CA-2016-134775,10/28/2016 0:00,10/29/2016 0:00,First Class,AS-10285,2
CA-2016-136595,9/5/2016 0:00,9/7/2016 0:00,First Class,EM-13825,5
CA-2016-136924,7/14/2016 0:00,7/17/2016 0:00,First Class,ES-14080,136
CA-2016-137652,8/28/2016 0:00,8/30/2016 0:00,First Class,EB-13750,104
CA-2016-138597,12/18/2016 0:00,12/21/2016 0:00,First Class,PN-18775,73
CA-2016-138933,4/24/2016 0:00,4/27/2016 0:00,First Class,JL-15130,157
CA-2016-138968,3/15/2016 0:00,3/16/2016 0:00,First Class,FC-14335,2
CA-2016-139934,12/18/2016 0:00,12/20/2016 0:00,First Class,AY-10555,2
CA-2016-139997,7/1/2016 0:00,7/3/2016 0:00,First Class,EM-14140,385
CA-2016-140935,11/10/2016 0:00,11/12/2016 0:00,First Class,AB-10015,134
CA-2016-141397,6/20/2016 0:00,6/21/2016 0:00,First Class,RC-19825,242
